"","user_name","raw_timestamp_part_1","raw_timestamp_part_2","cvtd_timestamp","new_window","num_window","roll_belt","pitch_belt","yaw_belt","total_accel_belt","kurtosis_roll_belt","kurtosis_picth_belt","kurtosis_yaw_belt","skewness_roll_belt","skewness_roll_belt.1","skewness_yaw_belt","max_roll_belt","max_picth_belt","max_yaw_belt","min_roll_belt","min_pitch_belt","min_yaw_belt","amplitude_roll_belt","amplitude_pitch_belt","amplitude_yaw_belt","var_total_accel_belt","avg_roll_belt","stddev_roll_belt","var_roll_belt","avg_pitch_belt","stddev_pitch_belt","var_pitch_belt","avg_yaw_belt","stddev_yaw_belt","var_yaw_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","var_accel_arm","avg_roll_arm","stddev_roll_arm","var_roll_arm","avg_pitch_arm","stddev_pitch_arm","var_pitch_arm","avg_yaw_arm","stddev_yaw_arm","var_yaw_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","kurtosis_roll_arm","kurtosis_picth_arm","kurtosis_yaw_arm","skewness_roll_arm","skewness_pitch_arm","skewness_yaw_arm","max_roll_arm","max_picth_arm","max_yaw_arm","min_roll_arm","min_pitch_arm","min_yaw_arm","amplitude_roll_arm","amplitude_pitch_arm","amplitude_yaw_arm","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","kurtosis_roll_dumbbell","kurtosis_picth_dumbbell","kurtosis_yaw_dumbbell","skewness_roll_dumbbell","skewness_pitch_dumbbell","skewness_yaw_dumbbell","max_roll_dumbbell","max_picth_dumbbell","max_yaw_dumbbell","min_roll_dumbbell","min_pitch_dumbbell","min_yaw_dumbbell","amplitude_roll_dumbbell","amplitude_pitch_dumbbell","amplitude_yaw_dumbbell","total_accel_dumbbell","var_accel_dumbbell","avg_roll_dumbbell","stddev_roll_dumbbell","var_roll_dumbbell","avg_pitch_dumbbell","stddev_pitch_dumbbell","var_pitch_dumbbell","avg_yaw_dumbbell","stddev_yaw_dumbbell","var_yaw_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","kurtosis_roll_forearm","kurtosis_picth_forearm","kurtosis_yaw_forearm","skewness_roll_forearm","skewness_pitch_forearm","skewness_yaw_forearm","max_roll_forearm","max_picth_forearm","max_yaw_forearm","min_roll_forearm","min_pitch_forearm","min_yaw_forearm","amplitude_roll_forearm","amplitude_pitch_forearm","amplitude_yaw_forearm","total_accel_forearm","var_accel_forearm","avg_roll_forearm","stddev_roll_forearm","var_roll_forearm","avg_pitch_forearm","stddev_pitch_forearm","var_pitch_forearm","avg_yaw_forearm","stddev_yaw_forearm","var_yaw_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z","classe"
"1277","adelmo",1322832802,64312,"02/12/2011 13:33","no",202,121,-43.5,173,17,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,0.11,-0.15,48,44,-155,163,604,-299,-11,-31.7,-34.5,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,-0.59,0.89,157,-130,-201,726,-87,-206,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,51.95023904,-27.80766313,-96.75883719,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,0.1,0.11,-47,85,-141,-554,286,24,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82,2.57,0.62,-262,433,4,-646,624,653,"A"
"1278","adelmo",1322832802,88372,"02/12/2011 13:33","no",202,121,-43.6,173,17,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,0.11,-0.15,46,45,-157,165,610,-302,-9.51,-31.6,-34.4,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,-0.58,0.95,167,-137,-187,723,-90,-203,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,47.7355087,-37.63681189,-94.17678728,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,0.06,0.1,-60,75,-132,-555,289,41,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,2.52,0.66,-242,426,22,-628,646,660,"A"
"1279","adelmo",1322832802,144292,"02/12/2011 13:33","no",202,121,-43.6,173,17,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.11,-0.16,46,46,-156,161,605,-298,-6.44,-31.1,-34.3,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,-0.56,1,158,-127,-195,723,-84,-203,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,58.85263705,-19.20055503,-94.34247166,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0.14,0.11,-33,96,-140,-549,291,26,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,1.99,1.1,-251,397,4,-615,673,664,"A"
"1280","adelmo",1322832802,212306,"02/12/2011 13:33","no",202,121,-43.5,173,17,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.11,-0.15,47,44,-157,169,610,-296,-3.62,-30.1,-34.2,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,-0.58,0.89,158,-129,-184,730,-79,-197,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,30.37535606,-43.20635852,-103.025755,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,-0.13,-0.05,-63,45,-129,-552,290,29,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,2.5,0.54,-183,461,-3,-584,710,671,"A"
"1281","adelmo",1322832802,248290,"02/12/2011 13:33","no",202,121,-43.5,173,17,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.11,-0.15,48,44,-158,166,611,-294,-2.26,-29.5,-34.1,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,-0.56,0.84,161,-130,-176,734,-74,-191,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,53.90132916,-34.92497593,-90.60021888,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,-0.1,-0.15,-60,90,-138,-556,288,27,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,2.2,0.57,-222,431,16,-572,724,677,"A"
"1282","adelmo",1322832802,308314,"02/12/2011 13:33","no",202,121,-43.5,173,17,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.11,-0.16,47,45,-158,166,602,-311,2.28,-26.4,-33.7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,-0.63,0.84,152,-129,-173,738,-72,-168,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,52.35783208,-35.88289755,-91.34862665,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,-0.03,-0.13,-59,84,-133,-552,281,39,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,2.09,0.72,-131,455,20,-518,768,686,"A"
"1283","adelmo",1322832802,316322,"02/12/2011 13:33","no",202,121,-43.5,173,17,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.11,-0.16,50,44,-158,163,611,-312,5.12,-24.1,-33.6,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,-0.67,0.95,145,-119,-184,740,-67,-140,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,61.02830215,-24.21248975,-90.04808674,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.16,-0.1,-41,98,-134,-550,282,28,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,1.77,0.98,-171,443,0,-488,781,679,"A"
"1284","adelmo",1322832802,376282,"02/12/2011 13:33","no",202,121,-43.6,173,17,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.11,-0.15,49,45,-158,164,607,-304,11.2,-18.5,-33.2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36,-0.87,1.18,134,-111,-164,753,-48,-87,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,51.17151355,-31.1894201,-95.46687082,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,0.14,0.13,-47,75,-125,-548,285,39,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,1.86,0.62,-142,439,-1,-423,801,668,"A"
"1285","adelmo",1322832802,388306,"02/12/2011 13:33","no",202,121,-43.6,173,17,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.11,-0.15,49,44,-158,161,611,-295,13.6,-15.5,-32.8,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59,-0.93,1.2,126,-110,-147,766,-45,-62,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,54.75460965,-31.23948091,-92.16017941,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08,0.11,0.08,-49,83,-127,-544,292,49,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,1.98,0.79,-117,415,5,-398,812,660,"A"
"1286","adelmo",1322832802,408308,"02/12/2011 13:33","no",202,121,-43.6,173,18,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.1,-0.15,51,45,-158,163,614,-288,14.3,-14.2,-32.4,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73,-0.95,1.12,119,-92,-142,758,-40,-32,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,59.40181859,-28.04337173,-89.64469455,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.13,0.14,0.1,-45,91,-127,-540,292,43,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,1.93,1.05,-82,423,4,-375,807,658,"A"
"1287","adelmo",1322832802,456330,"02/12/2011 13:33","no",202,121,-43.7,173,17,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.11,-0.13,47,42,-156,162,615,-308,14.1,-10.8,-30.9,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.04,-0.92,0.71,112,-105,-105,761,-16,59,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,48.88723609,-34.11079497,-95.62387744,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,0.05,0.07,-52,73,-127,-542,303,44,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,1.73,1.25,-75,456,-21,-328,807,608,"A"
"1288","adelmo",1322832802,464315,"02/12/2011 13:33","no",202,121,-43.8,173,17,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,0.11,-0.13,49,43,-157,164,612,-305,13.8,-9.44,-30.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12,-0.9,0.72,104,-96,-104,760,-15,63,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,44.06491551,-35.77140034,-98.62367174,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.02,-55,67,-131,-541,301,54,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,1.67,1.16,-60,467,-26,-312,806,594,"A"
"1289","adelmo",1322832802,516288,"02/12/2011 13:33","no",202,121,-43.8,174,17,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.11,-0.13,47,46,-156,166,615,-302,12.8,-6.8,-29.3,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.26,-0.96,0.84,98,-94,-73,735,2,134,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,48.75937879,-35.20993487,-94.9922753,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,-0.03,-0.25,-53,72,-125,-538,294,56,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,1.38,1,-75,464,-36,-293,794,588,"A"
"1290","adelmo",1322832802,640307,"02/12/2011 13:33","no",202,121,-43.9,174,17,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.11,-0.15,48,46,-157,165,606,-307,12.2,-3.33,-28.5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34,-0.93,0.82,74,-65,-47,719,29,185,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,65.03340903,-26.8085072,-84.88313827,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,0.06,-0.28,-42,96,-119,-538,296,55,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,1.46,0.56,-79,465,-45,-264,798,563,"A"
"1291","adelmo",1322832802,788317,"02/12/2011 13:33","no",202,121,-43.9,174,17,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,0.1,-0.16,45,44,-158,160,612,-305,10.6,0.13,-28,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.36,-0.98,0.59,77,-107,-5,693,33,247,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,59.61714398,-28.45642457,-89.21343613,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.03,-0.16,-44,88,-122,-548,287,59,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,1.43,0.25,-65,443,-37,-245,797,583,"A"
"1292","adelmo",1322832802,788370,"02/12/2011 13:33","no",202,121,-43.9,174,18,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.11,-0.18,46,45,-159,171,607,-302,11,2.86,-27.9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47,-0.95,0.82,51,-90,-12,679,45,260,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,58.05589767,-28.81283233,-90.49452004,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,0.06,-0.13,-43,83,-119,-544,297,55,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,1.36,0.16,-65,432,-33,-238,794,576,"A"
"1293","adelmo",1322832802,824292,"02/12/2011 13:33","no",202,121,-43.8,174,17,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.11,-0.2,46,46,-158,166,609,-294,10.1,7.19,-27.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31,-0.96,0.72,38,-56,5,651,55,320,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,55.23476752,-33.04594291,-90.59812107,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,0.08,-0.18,-47,76,-114,-544,295,58,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,1.53,0.16,-27,420,-21,-212,798,587,"A"
"1294","adelmo",1322832802,824324,"02/12/2011 13:33","no",202,121,-43.8,174,17,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.11,-0.2,49,45,-158,170,610,-303,9.75,9.5,-28,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34,-1.01,0.72,45,-90,36,617,68,348,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,56.2676406,-33.28514327,-89.49429453,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,0.08,-0.2,-49,80,-117,-545,292,61,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,1.32,0.33,-1,416,-17,-212,791,595,"A"
"1295","adelmo",1322832802,852299,"02/12/2011 13:33","no",202,121,-43.7,173,18,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.11,-0.21,49,43,-159,168,607,-305,11.3,14.8,-28,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23,-0.98,1.02,1,-58,31,583,90,400,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,60.17040822,-29.36588888,-88.17988374,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.13,-0.16,-45,88,-120,-541,296,61,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,1.11,0.59,-40,410,-20,-191,790,589,"A"
"1296","adelmo",1322832802,852343,"02/12/2011 13:33","no",202,121,-43.7,173,17,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.11,-0.2,48,44,-158,162,615,-295,11.5,17.2,-28.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14,-1.01,0.92,-2,-41,30,550,99,414,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,54.99182688,-31.61654485,-91.71132267,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.1,-0.15,-47,79,-120,-544,296,67,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,1.11,0.61,-29,422,-19,-187,785,586,"A"
"1297","adelmo",1322832802,860330,"02/12/2011 13:33","no",202,121,-43.7,173,18,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.11,-0.2,49,45,-159,167,609,-294,11.6,19.4,-28.5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12,-1.06,0.92,14,-70,57,533,107,429,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,57.05760691,-32.86365149,-89.02696941,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.08,-0.16,-49,82,-118,-536,297,70,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,1.06,0.57,-9,431,-26,-177,784,575,"A"
"1298","adelmo",1322832802,892278,"02/12/2011 13:33","no",202,121,-43.7,173,17,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.11,-0.2,50,43,-158,161,614,-296,12.6,22.2,-28.6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,-1.06,1.05,-9,-81,44,514,119,451,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,63.19585554,-30.67130498,-84.54250726,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.14,-0.21,-46,90,-114,-542,293,64,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,0.96,0.54,-24,426,-26,-174,781,583,"A"
"1299","adelmo",1322832802,904304,"02/12/2011 13:33","no",202,121,-43.6,173,18,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.11,-0.18,50,45,-159,160,611,-301,13.3,24.6,-28.7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06,-1.03,1.07,-21,-56,65,489,133,472,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,66.63045765,-27.0926774,-83.18125965,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,0.19,-0.16,-42,97,-116,-544,295,75,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,0.92,0.54,-37,418,-25,-168,781,567,"A"
"1300","adelmo",1322832802,916313,"02/12/2011 13:33","no",202,121,-43.6,173,18,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.11,-0.2,48,46,-160,173,611,-308,14,27.2,-28.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91,-1.01,0.87,-42,-31,58,463,138,477,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,62.7030541,-28.09328754,-86.45931024,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.16,-0.1,-43,91,-118,-537,297,65,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.92,0.56,-29,418,-25,-166,780,579,"A"
"1301","adelmo",1322832803,144310,"02/12/2011 13:33","no",203,121,-43.6,173,17,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.11,-0.2,46,46,-158,168,614,-300,14.7,32,-29.1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91,-1.03,0.8,-37,-84,58,419,147,517,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,55.1773968,-34.98376982,-89.39911642,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.06,-0.03,-51,78,-116,-537,305,75,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03,0.77,0.57,-28,412,-28,-148,780,561,"A"
"1302","adelmo",1322832803,236302,"02/12/2011 13:33","no",203,121,-43.5,173,17,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.11,-0.21,48,45,-155,163,621,-304,18.7,46,-30.1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65,-0.98,0.94,-118,-30,72,267,210,585,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,60.89367413,-27.65079517,-88.43356684,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.08,0,-42,88,-119,-540,302,72,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08,0.83,0.71,-22,384,-36,-141,768,545,"A"
"1303","adelmo",1322832803,264288,"02/12/2011 13:33","no",203,121,-43.5,173,17,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.11,-0.2,49,42,-156,160,605,-301,19,50.1,-30.6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56,-0.96,0.69,-119,-32,55,217,211,598,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,55.49982317,-30.00850909,-92.20449299,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.08,-0.05,-46,82,-124,-533,307,62,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,0.85,0.59,-8,408,-46,-132,759,538,"A"
